Date,T1M,T3M,T6M,T1Y,T2Y,T3Y,T4Y,T5Y,T6Y,T7Y,T10Y,T15Y,T20Y,T30Y
1997/12/11,5.98047,5.9375,5.9375,6.005,6.045,6.095,6.125,6.155,6.185,6.205,6.265,6.35,6.39,6.4
1997/12/12,5.96484,5.90625,5.90625,6.07,5.985,6.035,6.09,6.09,6.105,6.135,6.195,6.28,6.33,6.32
1997/12/15,5.96094,5.90625,5.90625,5.98,6.035,6.095,6.125,6.145,6.175,6.18,6.255,6.33,6.38,6.37
1997/12/16,5.96094,5.90625,5.90625,5.945,6.035,6.085,6.105,6.135,6.155,6.175,6.235,6.31,6.36,6.36
1997/12/17,5.96484,5.90625,5.91406,5.945,6.075,6.115,6.13,6.155,6.195,6.205,6.265,6.34,6.39,6.39
1997/12/18,5.96875,5.90625,5.90625,5.99,6.04,6.065,6.1,6.115,6.135,6.155,6.21,6.29,6.33,6.32
1997/12/19,5.96875,5.90625,5.90625,5.915,6.015,6.055,6.075,6.09,6.125,6.13,6.195,6.27,6.31,6.31
1997/12/22,5.94141,5.90625,5.90625,5.915,6.025,6.075,6.085,6.095,6.105,6.135,6.19,6.24,6.28,6.26
1997/12/23,5.96875,5.90625,5.90625,5.97,6.005,6.045,6.065,6.075,6.105,6.135,6.185,6.24,6.27,6.26
1997/12/24,6,5.90625,5.90625,5.965,6.045,6.075,6.105,6.145,6.145,6.185,6.225,6.29,6.32,6.32
1997/12/29,5.9375,5.90625,5.90625,5.97,6.05,6.09,6.13,6.16,6.165,6.2,6.25,6.31,6.34,6.33
1997/12/30,5.72266,5.8125,5.84375,5.955,6.04,6.095,6.125,6.165,6.185,6.205,6.265,6.34,6.37,6.38
1997/12/31,5.71875,5.8125,5.84375,5.915,6.005,6.045,6.085,6.125,6.145,6.165,6.215,6.28,6.33,6.32
1998/01/02,5.71875,5.80859,5.84375,5.895,5.93,5.985,6,6.025,6.035,6.065,6.12,6.21,6.25,6.24
1998/01/05,5.69141,5.78125,5.8125,5.88,5.92,5.88,5.99,6.01,5.915,6.05,6.005,6.07,6.12,6.14
1998/01/06,5.66797,5.71875,5.75,5.79,5.745,5.78,5.81,5.835,5.86,5.88,5.955,6.05,6.1,6.12
1998/01/07,5.62891,5.69141,5.71875,5.725,5.785,5.825,5.855,5.875,5.905,5.935,6.005,6.1,6.15,6.18
1998/01/08,5.62891,5.6875,5.71875,5.77,5.675,5.72,5.75,5.79,5.825,5.865,5.975,6.06,6.13,6.16
1998/01/09,5.59766,5.65625,5.65625,5.645,5.565,5.635,5.675,5.715,5.765,5.805,5.935,6.04,6.11,6.15
1998/01/12,5.58594,5.57813,5.5625,5.525,5.555,5.605,5.655,5.69,5.745,5.785,5.895,6.01,6.08,6.13
1998/01/13,5.59375,5.59375,5.59375,5.605,5.645,5.675,5.72,5.765,5.795,5.845,5.945,6.05,6.12,6.14
1998/01/14,5.60938,5.625,5.625,5.675,5.645,5.695,5.735,5.785,5.815,5.865,5.955,6.06,6.13,6.14
1998/01/15,5.59375,5.59766,5.60156,5.64,5.625,5.675,5.725,5.775,5.825,5.855,5.965,6.07,6.13,6.14
1998/01/16,5.61719,5.625,5.625,5.645,5.715,5.725,5.795,5.835,5.885,5.935,6.025,6.13,6.19,6.21
1998/01/19,5.61328,5.625,5.65625,5.695,5.705,5.755,5.805,5.845,5.885,5.935,6.025,6.13,6.19,6.21
1998/01/20,5.61328,5.625,5.625,5.655,5.725,5.775,5.835,5.875,5.925,5.965,6.065,6.17,6.23,6.24
1998/01/21,5.62109,5.625,5.625,5.665,5.685,5.735,5.785,5.835,5.875,5.925,6.025,6.13,6.19,6.2
1998/01/22,5.60156,5.62109,5.625,5.635,5.675,5.725,5.775,5.825,5.875,5.915,6.055,6.16,6.24,6.26
1998/01/23,5.60547,5.625,5.625,5.625,5.745,5.815,5.885,5.935,5.995,6.045,6.175,6.28,6.35,6.36
1998/01/26,5.625,5.625,5.63281,5.715,5.715,5.775,5.835,5.885,5.935,5.985,6.105,6.21,6.27,6.29
1998/01/27,5.625,5.625,5.625,5.675,5.785,5.845,5.905,5.955,6.015,6.055,6.155,6.26,6.32,6.33
1998/01/28,5.625,5.62891,5.65625,5.715,5.79,5.855,5.915,5.96,6.015,6.05,6.16,6.27,6.32,6.33
1998/01/29,5.625,5.65234,5.65625,5.725,5.695,5.75,5.815,5.855,5.895,5.935,6.04,6.15,6.21,6.23
1998/01/30,5.59766,5.625,5.625,5.645,5.655,5.715,5.765,5.805,5.855,5.895,5.99,6.1,6.18,6.2
1998/02/02,5.61719,5.625,5.625,5.68,5.705,5.765,5.815,5.86,5.905,5.945,6.045,6.15,6.23,6.27
1998/02/03,5.625,5.625,5.625,5.665,5.665,5.725,5.775,5.825,5.865,5.905,6.015,6.14,6.22,6.24
1998/02/04,5.62109,5.625,5.625,5.65,5.655,5.715,5.765,5.795,5.85,5.905,6.005,6.14,6.22,6.25
1998/02/05,5.625,5.625,5.625,5.645,5.7,5.76,5.83,5.88,5.94,5.985,6.095,6.22,6.3,6.32
1998/02/06,5.625,5.625,5.625,5.655,5.695,5.755,5.825,5.865,5.915,5.975,6.075,6.2,6.27,6.31
1998/02/09,5.625,5.625,5.625,5.69,5.72,5.8,5.85,5.9,5.94,5.99,6.11,6.22,6.3,6.32
1998/02/10,5.625,5.62891,5.64844,5.68,5.735,5.785,5.835,5.885,5.925,5.965,6.075,6.2,6.27,6.31
1998/02/12,5.625,5.625,5.65625,5.675,5.695,5.755,5.805,5.855,5.885,5.915,6.005,6.13,6.22,6.26
1998/02/13,5.625,5.625,5.625,5.665,5.675,5.725,5.785,5.825,5.865,5.915,5.985,6.11,6.19,6.24
1998/02/16,5.61719,5.625,5.625,5.645,5.675,5.725,5.785,5.825,5.875,5.915,5.985,6.11,6.19,6.24
1998/02/17,5.61719,5.625,5.625,5.65,5.665,5.715,5.765,5.805,5.845,5.875,5.945,6.07,6.16,6.19
1998/02/18,5.625,5.625,5.625,5.645,5.685,5.745,5.785,5.825,5.865,5.905,5.975,6.11,6.19,6.22
1998/02/19,5.625,5.625,5.625,5.665,5.705,5.755,5.815,5.855,5.895,5.93,5.995,6.13,6.21,6.23
1998/02/20,5.625,5.625,5.625,5.675,5.705,5.775,5.825,5.875,5.915,5.945,6.025,6.15,6.23,6.25
1998/02/23,5.625,5.625,5.625,5.655,5.74,5.8,5.855,5.885,5.93,5.97,6.055,6.17,6.25,6.27
1998/02/24,5.625,5.64063,5.65625,5.715,5.855,5.95,5.97,6,6.04,6.065,6.13,6.26,6.33,6.33
1998/02/25,5.63281,5.67188,5.69141,5.805,5.82,5.895,5.935,5.965,5.995,6.025,6.085,6.21,6.27,6.29
1998/02/26,5.67188,5.67578,5.69531,5.775,5.875,5.925,5.985,6.015,6.055,6.075,6.125,6.24,6.32,6.32
1998/02/27,5.6875,5.67969,5.69531,5.805,5.855,5.895,5.93,5.975,6,6.045,6.105,6.22,6.29,6.3
1998/03/02,5.68359,5.67578,5.6875,5.795,5.88,5.94,5.99,6.045,6.085,6.105,6.18,6.3,6.37,6.39
1998/03/03,5.6875,5.6875,5.71875,5.815,5.935,6.005,6.055,6.105,6.145,6.175,6.26,6.38,6.45,6.45
1998/03/04,5.6875,5.6875,5.71875,5.845,5.895,5.95,6,6.045,6.08,6.12,6.205,6.33,6.39,6.41
1998/03/05,5.6875,5.6875,5.71484,5.795,5.925,5.99,6.035,6.09,6.125,6.165,6.255,6.37,6.44,6.44
1998/03/06,5.6875,5.6875,5.71875,5.825,5.88,5.955,5.995,6.035,6.075,6.105,6.19,6.31,6.39,6.4
1998/03/09,5.6875,5.6875,5.71875,5.795,5.865,5.925,5.965,5.995,6.035,6.065,6.14,6.26,6.33,6.34
1998/03/10,5.6875,5.6875,5.71875,5.795,5.855,5.925,5.955,5.985,6.025,6.065,6.135,6.26,6.33,6.35
1998/03/11,5.6875,5.6875,5.71875,5.795,5.865,5.915,5.955,5.985,6.02,6.055,6.125,6.25,6.32,6.33
1998/03/12,5.6875,5.6875,5.70703,5.795,5.815,5.875,5.905,5.925,5.965,5.995,6.065,6.18,6.25,6.27
1998/03/13,5.6875,5.6875,5.6875,5.755,5.835,5.885,5.925,5.945,5.985,6.005,6.085,6.21,6.27,6.29
1998/03/16,5.6875,5.68359,5.6875,5.775,5.815,5.855,5.895,5.915,5.955,5.975,6.045,6.17,6.23,6.26
1998/03/17,5.6875,5.6875,5.6875,5.765,5.855,5.885,5.915,5.955,5.975,6.005,6.075,6.19,6.27,6.29
1998/03/18,5.68359,5.6875,5.6875,5.775,5.835,5.895,5.925,5.96,5.985,6.015,6.07,6.2,6.27,6.31
1998/03/19,5.68359,5.6875,5.69141,5.785,5.845,5.895,5.915,5.945,5.975,6.005,6.075,6.2,6.27,6.285
1998/03/20,5.6875,5.6875,5.71094,5.795,5.855,5.895,5.915,5.955,5.975,5.99,6.055,6.19,6.27,6.275
1998/03/23,5.6875,5.6875,5.70703,5.815,5.865,5.905,5.925,5.965,5.985,6.005,6.065,6.19,6.27,6.27
1998/03/24,5.6875,5.6875,5.71484,5.805,5.865,5.905,5.94,5.965,5.985,6.015,6.075,6.19,6.26,6.27
1998/03/25,5.6875,5.6875,5.71875,5.815,5.925,5.965,6.005,6.035,6.06,6.085,6.145,6.26,6.33,6.33
1998/03/26,5.6875,5.6875,5.73828,5.845,5.975,6.035,6.055,6.075,6.1,6.125,6.185,6.29,6.35,6.36
1998/03/27,5.6875,5.6875,5.75,5.875,5.995,6.035,6.075,6.095,6.115,6.135,6.195,6.29,6.35,6.35
1998/03/30,5.6875,5.69141,5.75,5.885,5.985,6.035,6.075,6.105,6.125,6.155,6.215,6.31,6.36,6.37
1998/03/31,5.6875,5.71094,5.75,5.895,5.95,5.98,6.005,6.035,6.06,6.095,6.165,6.26,6.31,6.32
1998/04/01,5.6875,5.70703,5.75,5.885,5.935,5.955,5.975,5.995,6.025,6.045,6.095,6.19,6.26,6.28
1998/04/02,5.67969,5.70313,5.75,5.875,5.895,5.935,5.945,5.965,5.99,6.015,6.075,6.17,6.24,6.25
1998/04/03,5.65625,5.6875,5.71875,5.795,5.815,5.85,5.875,5.905,5.935,5.955,6.005,6.11,6.18,6.21
1998/04/06,5.65625,5.67188,5.6875,5.745,5.825,5.865,5.885,5.905,5.945,5.965,6.035,6.14,6.21,6.22
1998/04/07,5.65625,5.66406,5.6875,5.775,5.835,5.875,5.905,5.935,5.965,5.985,6.055,6.16,6.22,6.24
1998/04/08,5.65625,5.66406,5.6875,5.775,5.855,5.885,5.93,5.975,6,6.025,6.105,6.21,6.28,6.3
1998/04/09,5.65625,5.65625,5.6875,5.775,5.865,5.905,5.945,5.985,6.005,6.045,6.095,6.2,6.26,6.28
1998/04/14,5.65625,5.6875,5.72266,5.875,5.925,5.965,5.985,6.015,6.04,6.065,6.115,6.22,6.28,6.29
1998/04/15,5.65625,5.6875,5.71875,5.855,5.915,5.945,5.975,5.985,6.015,6.035,6.095,6.2,6.26,6.28
1998/04/16,5.65625,5.6875,5.72266,5.855,5.885,5.925,5.955,5.975,6.005,6.025,6.085,6.19,6.25,6.27
1998/04/17,5.65625,5.6875,5.71875,5.835,5.895,5.915,5.955,5.975,6.015,6.025,6.095,6.19,6.26,6.28
1998/04/20,5.65625,5.6875,5.71875,5.845,5.945,5.975,6.005,6.025,6.055,6.085,6.155,6.25,6.31,6.33
1998/04/21,5.65625,5.6875,5.74609,5.865,5.965,5.995,6.025,6.055,6.085,6.105,6.165,6.27,6.33,6.34
1998/04/22,5.65625,5.6875,5.75,5.885,5.965,5.995,6.025,6.045,6.075,6.105,6.165,6.27,6.33,6.34
1998/04/23,5.65625,5.6875,5.75,5.885,5.985,6.01,6.055,6.075,6.08,6.125,6.185,6.29,6.35,6.36
1998/04/24,5.65625,5.6875,5.78125,5.925,5.975,5.995,6.025,6.045,6.065,6.095,6.145,6.25,6.31,6.34
1998/04/27,5.65625,5.6875,5.78125,5.895,6.055,6.105,6.135,6.145,6.185,6.2,6.26,6.36,6.42,6.43
1998/04/28,5.65625,5.71875,5.8125,5.955,6.085,6.125,6.15,6.185,6.205,6.225,6.295,6.39,6.45,6.45
1998/04/30,5.65625,5.71875,5.8125,5.995,5.965,6.005,6.045,6.065,6.085,6.115,6.165,6.26,6.31,6.33
1998/05/01,5.65625,5.69141,5.78125,5.885,5.965,5.995,6.035,6.065,6.075,6.095,6.155,6.26,6.31,6.32
1998/05/06,5.65625,5.69531,5.78125,5.905,5.925,5.975,5.995,6.015,6.055,6.075,6.155,6.25,6.3,6.33
1998/05/07,5.65234,5.6875,5.75,5.855,5.945,5.995,6.025,6.055,6.085,6.105,6.175,6.27,6.33,6.35
1998/05/08,5.65234,5.6875,5.75,5.875,5.975,6.015,6.055,6.075,6.105,6.125,6.195,6.3,6.35,6.37
1998/05/11,5.64453,5.6875,5.75,5.905,6.015,6.055,6.09,6.125,6.155,6.175,6.245,6.34,6.4,6.42
1998/05/12,5.64063,5.69141,5.78125,5.915,5.975,6.025,6.055,6.075,6.095,6.135,6.195,6.28,6.34,6.36
1998/05/13,5.65625,5.69141,5.75781,5.885,5.975,6.005,6.025,6.045,6.065,6.095,6.145,6.25,6.3,6.32
1998/05/14,5.65625,5.69922,5.75,5.885,5.995,6.035,6.065,6.095,6.115,6.135,6.195,6.3,6.35,6.37
1998/05/15,5.65625,5.69922,5.76953,5.915,5.995,6.035,6.065,6.095,6.115,6.145,6.205,6.3,6.35,6.36
1998/05/18,5.65625,5.69531,5.78125,5.905,5.965,5.995,6.025,6.055,6.085,6.105,6.175,6.27,6.32,6.31
1998/05/19,5.65625,5.69531,5.78125,5.895,5.955,5.995,6.025,6.045,6.085,6.105,6.175,6.27,6.32,6.33
1998/05/20,5.64844,5.69531,5.76953,5.895,5.935,5.965,5.995,6.025,6.045,6.065,6.125,6.22,6.27,6.28
1998/05/21,5.64844,5.69922,5.75,5.875,5.985,6.025,6.045,6.075,6.095,6.115,6.17,6.26,6.31,6.31
1998/05/22,5.64844,5.69141,5.77734,5.905,5.985,6.015,6.045,6.055,6.085,6.105,6.165,6.25,6.29,6.29
1998/05/26,5.64844,5.69141,5.78125,5.895,5.93,5.965,5.985,5.995,6.025,6.055,6.095,6.18,6.23,6.23
1998/05/27,5.64453,5.6875,5.75,5.855,5.925,5.97,5.99,6.015,6.045,6.065,6.115,6.2,6.24,6.25
1998/05/28,5.65234,5.6875,5.75,5.855,5.935,5.97,5.985,6.005,6.025,6.055,6.105,6.19,6.24,6.23
1998/05/29,5.65625,5.6875,5.75,5.845,5.915,5.925,5.965,5.995,6.005,6.035,6.09,6.16,6.205,6.2
1998/06/01,5.65625,5.6875,5.74219,5.825,5.865,5.895,5.935,5.955,5.985,6.005,6.065,6.14,6.185,6.18
1998/06/02,5.65625,5.6875,5.74219,5.805,5.885,5.925,5.935,5.975,6.005,6.015,6.075,6.16,6.205,6.19
1998/06/03,5.65625,5.6875,5.75,5.825,5.895,5.93,5.955,5.975,6.005,6.015,6.075,6.16,6.19,6.18
1998/06/04,5.65625,5.6875,5.75,5.835,5.925,5.965,6,6.025,6.045,6.065,6.125,6.2,6.23,6.22
1998/06/05,5.65625,5.6875,5.75,5.855,5.935,5.965,5.995,6.015,6.045,6.055,6.105,6.17,6.2,6.19
1998/06/08,5.65625,5.6875,5.75,5.875,5.935,5.965,5.995,6.015,6.035,6.045,6.095,6.17,6.2,6.195
1998/06/09,5.65625,5.6875,5.75,5.875,5.95,5.985,6.005,6.015,6.045,6.06,6.115,6.18,6.21,6.205
1998/06/10,5.65625,5.6875,5.75,5.875,5.905,5.925,5.95,5.975,5.995,6.005,6.045,6.11,6.14,6.115
1998/06/11,5.65625,5.6875,5.75,5.845,5.815,5.845,5.865,5.89,5.905,5.935,5.985,6.06,6.09,6.08
1998/06/12,5.65625,5.6875,5.71875,5.805,5.815,5.835,5.865,5.875,5.895,5.925,5.975,6.05,6.1,6.1
1998/06/15,5.65234,5.6875,5.71875,5.765,5.765,5.795,5.815,5.825,5.845,5.875,5.925,6,6.03,6.03
1998/06/16,5.65234,5.6875,5.71875,5.765,5.855,5.875,5.895,5.915,5.935,5.955,5.995,6.07,6.1,6.09
1998/06/17,5.64844,5.6875,5.71875,5.805,5.895,5.925,5.955,5.985,6.015,6.025,6.075,6.16,6.18,6.18
1998/06/18,5.65625,5.6875,5.75,5.845,5.88,5.915,5.93,5.95,5.97,5.995,6.055,6.13,6.15,6.15
1998/06/19,5.65625,5.6875,5.75,5.845,5.855,5.875,5.905,5.925,5.945,5.965,6.015,6.09,6.12,6.11
1998/06/22,5.65234,5.6875,5.74219,5.805,5.875,5.895,5.915,5.935,5.955,5.975,6.015,6.1,6.13,6.1
1998/06/23,5.65625,5.6875,5.75,5.815,5.865,5.875,5.905,5.925,5.945,5.965,6.005,6.07,6.1,6.08
1998/06/24,5.65625,5.6875,5.75,5.805,5.865,5.885,5.895,5.915,5.945,5.965,6.015,6.08,6.11,6.1
1998/06/25,5.65625,5.6875,5.75,5.815,5.875,5.905,5.925,5.945,5.975,5.985,6.015,6.08,6.11,6.09
1998/06/26,5.6875,5.6875,5.75,5.835,5.865,5.905,5.915,5.935,5.955,5.975,6.005,6.07,6.1,6.07
1998/06/29,5.66797,5.69922,5.78125,5.825,5.875,5.895,5.925,5.945,5.955,5.975,6.015,6.07,6.1,6.08
1998/06/30,5.66016,5.6875,5.78125,5.825,5.84,5.885,5.905,5.91,5.935,5.945,5.995,6.05,6.08,6.06
1998/07/01,5.66016,5.71875,5.78125,5.825,5.845,5.855,5.875,5.895,5.915,5.935,5.985,6.05,6.08,6.06
1998/07/02,5.65625,5.6875,5.75,5.795,5.815,5.835,5.865,5.875,5.905,5.915,5.965,6.03,6.06,6.05
1998/07/03,5.65625,5.6875,5.75,5.795,5.815,5.845,5.86,5.865,5.89,5.91,5.965,6.03,6.06,6.05
1998/07/06,5.65625,5.6875,5.75,5.785,5.805,5.815,5.845,5.865,5.885,5.905,5.955,6.01,6.04,6.03
1998/07/07,5.65625,5.6875,5.75,5.775,5.815,5.855,5.865,5.885,5.905,5.925,5.985,6.05,6.07,6.06
1998/07/08,5.65625,5.6875,5.75,5.795,5.825,5.855,5.87,5.89,5.915,5.935,5.99,6.06,6.1,6.08
1998/07/09,5.65625,5.6875,5.75,5.785,5.795,5.82,5.84,5.865,5.88,5.905,5.96,6.03,6.07,6.07
1998/07/10,5.65625,5.6875,5.75,5.775,5.785,5.805,5.845,5.865,5.88,5.915,5.965,6.045,6.08,6.08
1998/07/13,5.65625,5.6875,5.75,5.645,5.835,5.855,5.895,5.915,5.945,5.965,6.035,6.11,6.14,6.15
1998/07/14,5.65625,5.6875,5.75,5.73,5.835,5.865,5.905,5.925,5.955,5.975,6.045,6.14,6.18,6.18
1998/07/21,5.65234,5.6875,5.75,5.785,5.825,5.845,5.875,5.895,5.915,5.945,5.995,6.07,6.11,6.115
1998/07/22,5.65625,5.6875,5.75,5.795,5.835,5.865,5.895,5.915,5.935,5.955,6.02,6.09,6.13,6.13
1998/07/23,5.65625,5.6875,5.75,5.795,5.835,5.855,5.875,5.905,5.925,5.935,5.995,6.08,6.11,6.1
1998/07/24,5.65625,5.6875,5.75,5.795,5.855,5.875,5.905,5.925,5.945,5.975,6.015,6.09,6.12,6.13
1998/07/27,5.65625,5.6875,5.75,5.795,5.845,5.885,5.905,5.935,5.955,5.98,6.025,6.11,6.14,6.15
1998/07/28,5.65625,5.6875,5.75,5.795,5.85,5.89,5.915,5.94,5.965,5.99,6.045,6.105,6.135,6.145
1998/07/29,5.65625,5.6875,5.75,5.73,5.895,5.915,5.935,5.975,5.995,6.025,6.075,6.16,6.21,6.21
1998/07/30,5.65625,5.6875,5.75,5.815,5.885,5.9,5.935,5.955,5.985,6.005,6.055,6.14,6.19,6.17
1998/07/31,5.65625,5.6875,5.75,5.805,5.875,5.905,5.925,5.955,5.985,6.005,6.045,6.13,6.17,6.16
1998/08/03,5.65625,5.6875,5.75,5.815,5.845,5.875,5.895,5.91,5.935,5.955,6.005,6.11,6.01,6.11
1998/08/04,5.65625,5.6875,5.75,5.805,5.795,5.815,5.845,5.875,5.895,5.925,5.975,6.11,6.08,6.085
1998/08/05,5.65234,5.6875,5.75,5.775,5.825,5.855,5.875,5.91,5.93,5.96,6.01,6.1,6.13,6.13
1998/08/06,5.65234,5.6875,5.75,5.775,5.82,5.865,5.885,5.91,5.94,5.96,6.025,6.11,6.15,6.15
1998/08/07,5.65234,5.6875,5.75,5.765,5.78,5.815,5.845,5.88,5.9,5.925,5.995,6.08,6.12,6.115
1998/08/10,5.64844,5.6875,5.71875,5.75,5.775,5.81,5.845,5.875,5.915,5.935,5.995,6.08,6.115,6.11
1998/08/11,5.64844,5.6875,5.71875,5.66,5.76,5.8,5.83,5.875,5.91,5.93,6.01,6.1,6.13,6.12
1998/08/12,5.64063,5.6875,5.71875,5.725,5.745,5.765,5.81,5.86,5.9,5.925,6,6.08,6.11,6.11
1998/08/13,5.64063,5.6875,5.71875,5.705,5.795,5.83,5.875,5.915,5.96,5.975,6.05,6.14,6.16,6.15
1998/08/14,5.64453,5.6875,5.71875,5.615,5.74,5.79,5.83,5.87,5.925,5.94,6.01,6.09,6.115,6.095
1998/08/17,5.64453,5.6875,5.71875,5.71,5.745,5.785,5.83,5.88,5.925,5.94,6.03,6.11,6.14,6.11
1998/08/18,5.64844,5.6875,5.71875,5.64,5.76,5.825,5.86,5.9,5.955,5.975,6.05,6.13,6.16,6.13
1998/08/19,5.64844,5.6875,5.71875,5.725,5.77,5.81,5.865,5.895,5.94,5.975,6.05,6.13,6.16,6.145
1998/08/20,5.64453,5.6875,5.71875,5.725,5.76,5.805,5.86,5.895,5.955,5.975,6.05,6.13,6.16,6.13
1998/08/21,5.64844,5.6875,5.71875,5.65,5.675,5.73,5.815,5.86,5.925,5.94,6.04,6.11,6.14,6.145
1998/08/24,5.64844,5.6875,5.6875,5.655,5.69,5.745,5.805,5.875,5.915,5.965,6.09,6.195,6.24,6.23
1998/08/25,5.64453,5.6875,5.6875,5.675,5.66,5.715,5.78,5.86,5.89,5.945,6.06,6.17,6.22,6.215
1998/08/26,5.65234,5.6875,5.6875,5.67,5.615,5.68,5.735,5.79,5.84,5.91,6,6.13,6.18,6.2
1998/08/27,5.65625,5.6875,5.6875,5.635,5.515,5.575,5.635,5.71,5.735,5.785,5.91,6.03,6.115,6.14
1998/08/28,5.64453,5.625,5.59375,5.5,5.48,5.55,5.62,5.67,5.715,5.77,5.885,6.03,6.09,6.135
1998/09/01,5.625,5.59375,5.5625,5.44,5.46,5.525,5.605,5.67,5.72,5.765,5.885,6.025,6.095,6.125
1998/09/02,5.625,5.59375,5.5625,5.48,5.47,5.525,5.595,5.655,5.7,5.745,5.85,5.98,6.04,6.055
1998/09/03,5.625,5.59375,5.5625,5.54,5.445,5.49,5.55,5.62,5.665,5.7,5.8,5.945,6.015,6.02
1998/09/04,5.625,5.59375,5.5625,5.47,5.43,5.475,5.535,5.595,5.64,5.675,5.78,5.91,5.975,6.015
1998/09/07,5.625,5.59375,5.53516,5.42,5.43,5.48,5.54,5.59,5.63,5.67,5.78,5.91,5.975,6
1998/09/08,5.625,5.59375,5.53125,5.435,5.405,5.425,5.56,5.57,5.615,5.665,5.78,5.925,6.005,6.03
1998/09/09,5.625,5.58594,5.50391,5.44,5.26,5.39,5.41,5.425,5.475,5.525,5.655,5.8,5.88,5.935
1998/09/10,5.625,5.5625,5.5,5.32,5.15,5.18,5.28,5.31,5.37,5.41,5.57,5.755,5.855,5.93
1998/09/11,5.58984,5.5,5.40625,5.22,5.19,5.235,5.32,5.39,5.45,5.51,5.65,5.825,5.925,5.975
1998/09/14,5.58203,5.5,5.40625,5.25,5.215,5.255,5.315,5.38,5.44,5.495,5.66,5.83,5.91,5.97
1998/09/15,5.58203,5.5,5.40625,5.13,5.235,5.285,5.36,5.405,5.475,5.535,5.68,5.85,5.945,6
1998/09/16,5.58984,5.5,5.40625,5.145,5.235,5.275,5.355,5.415,5.475,5.515,5.66,5.83,5.915,5.965
1998/09/17,5.58984,5.5,5.40625,5.175,5.18,5.225,5.285,5.34,5.395,5.455,5.61,5.785,5.88,5.94
1998/09/18,5.58594,5.5,5.41406,5.26,5.165,5.185,5.26,5.29,5.33,5.39,5.535,5.715,5.82,5.915
1998/09/21,5.59375,5.5,5.40625,5.205,5.16,5.195,5.26,5.32,5.36,5.405,5.54,5.735,5.845,5.925
1998/09/22,5.59375,5.5,5.41406,5.245,5.16,5.195,5.275,5.33,5.38,5.43,5.56,5.75,5.86,5.92
1998/09/23,5.59375,5.5,5.40625,5.17,5.045,5.1,5.18,5.23,5.285,5.345,5.505,5.705,5.825,5.93
1998/09/24,5.52734,5.4375,5.34375,5.115,4.95,5,5.075,5.165,5.225,5.28,5.425,5.645,5.77,5.875
1998/09/25,5.38672,5.3125,5.25,4.995,4.925,4.975,5.055,5.125,5.175,5.225,5.385,5.615,5.75,5.85
1998/09/28,5.375,5.3125,5.25,5.28,4.945,4.99,5.075,5.135,5.195,5.25,5.4,5.625,5.76,5.865
1998/09/29,5.34375,5.3125,5.25,5.035,4.945,4.975,5.055,5.135,5.195,5.24,5.37,5.595,5.73,5.825
1998/09/30,5.375,5.3125,5.24609,4.97,4.785,4.815,4.94,5.02,5.055,5.105,5.215,5.495,5.63,5.745
1998/10/01,5.375,5.3125,5.20703,4.95,4.725,4.745,4.825,4.915,4.97,5.02,5.17,5.4,5.55,5.68
1998/10/02,5.375,5.3125,5.125,4.85,4.745,4.78,4.86,4.935,4.99,5.04,5.17,5.41,5.55,5.68
1998/10/05,5.375,5.3125,5.125,4.85,4.64,4.685,4.795,4.875,4.925,4.98,5.1,5.35,5.49,5.605
1998/10/06,5.40625,5.32031,5.14453,4.785,4.675,4.735,4.82,4.905,4.945,5,5.125,5.36,5.495,5.59
1998/10/07,5.4375,5.37109,5.1875,4.895,4.765,4.835,4.935,5.035,5.1,5.155,5.29,5.525,5.645,5.71
1998/10/08,5.41016,5.34375,5.15625,4.845,4.82,4.93,5.065,5.165,5.23,5.295,5.48,5.695,5.805,5.87
1998/10/09,5.40625,5.34375,5.15234,4.82,4.92,5.07,5.225,5.35,5.435,5.51,5.7,5.895,5.98,5.97
1998/10/12,5.40625,5.34375,5.15625,4.88,4.91,5.065,5.225,5.35,5.425,5.51,5.7,5.895,5.98,5.98
1998/10/13,5.40859,5.34766,5.15813,4.88,4.815,4.985,5.08,5.265,5.355,5.43,5.66,5.86,5.955,5.975
1998/10/14,5.40813,5.34906,5.15813,4.82,4.82,4.955,5.05,5.21,5.29,5.365,5.55,5.76,5.86,5.945
1998/10/15,5.40766,5.34328,5.15719,4.83,4.71,4.86,4.92,5.065,5.14,5.21,5.43,5.62,5.755,5.83
1998/10/16,5.22688,5.21891,4.93844,4.61,4.56,4.665,4.815,4.945,5.035,5.115,5.335,5.565,5.725,5.82
1998/10/19,5.22313,5.2,4.9425,4.59,4.55,4.675,4.805,4.94,5.03,5.12,5.33,5.59,5.725,5.815
1998/10/20,5.22313,5.18844,4.93813,4.6,4.61,4.725,4.86,4.995,5.085,5.18,5.405,5.675,5.8,5.865
1998/10/21,5.21938,5.18813,4.95172,4.58,4.645,4.78,4.915,5.015,5.105,5.19,5.41,5.665,5.795,5.865
1998/10/22,5.21938,5.20438,4.96188,4.68,4.665,4.805,4.95,5.065,5.145,5.225,5.445,5.715,5.85,5.935
1998/10/23,5.21969,5.20922,4.96938,4.63,4.695,4.855,5,5.135,5.22,5.31,5.55,5.735,5.795,5.975
1998/10/26,5.21984,5.21922,4.96953,4.68,4.67,4.83,4.985,5.095,5.19,5.27,5.485,5.74,5.845,5.915
